country_name,country_code,scenario,year,gdp_per_capita,population,hdi,control_of_corruption,employment_agriculture,gini,is_extrapolated
Solomon Islands,SLB,SSP1,2055,10850.1,1.087871,,0.5469803,8.715000000000238,38.388,True
Solomon Islands,SLB,SSP1,2060,15533.8,1.114277,,0.5625115,4.460000000000477,36.883,True
Solomon Islands,SLB,SSP1,2065,21816.0,1.133131,,0.5773747,0.20500000000071594,35.576,True
Solomon Islands,SLB,SSP1,2070,29929.6,1.143649,,0.5898218,0.0,34.498,True
Solomon Islands,SLB,SSP1,2075,40072.4,1.147011,,0.6013414,0.0,33.649,True
Solomon Islands,SLB,SSP1,2080,52411.5,1.14294,,0.6134423,0.0,32.968,True
Solomon Islands,SLB,SSP1,2085,67026.5,1.132787,,0.6229101,0.0,32.417,True
Solomon Islands,SLB,SSP1,2090,84018.5,1.116843,,0.6316515,0.0,31.971,True
Solomon Islands,SLB,SSP1,2095,103446.0,1.095138,,0.6401312,0.0,31.624,True
Solomon Islands,SLB,SSP1,2100,125455.0,1.067335,,,0.0,31.343,True
Somalia,,SSP1,2025,1508.25,18.719237,,0.1658428,,44.617,False
Somalia,,SSP1,2030,1669.91,21.156023,,0.2130559,,44.032,False
Somalia,,SSP1,2035,2036.52,23.599987,,0.2566926,,42.968,False
Somalia,,SSP1,2040,2626.91,26.013768,,0.2969032,,41.604,False
Somalia,,SSP1,2045,3458.02,28.474858,,0.3340345,,40.358,False
Somalia,,SSP1,2050,4527.13,30.839298,,0.3691771,,39.583,False
Somalia,,SSP1,2055,5856.53,32.964416,,0.4008875,,38.136,False
Somalia,,SSP1,2060,7499.7,34.78003,,0.4313529,,36.658,False
Somalia,,SSP1,2065,9472.72,36.38868099999991,,0.4586869,,35.379,False
Somalia,,SSP1,2070,11764.2,37.80636499999991,,0.4815424,,34.327,False
Somalia,,SSP1,2075,14392.9,39.021859,,0.5039043,,33.494,False
Somalia,,SSP1,2080,17379.6,40.001534,,0.5223887,,32.824,False
Somalia,,SSP1,2085,20774.5,40.705372,,0.541296,,32.284,False
Somalia,,SSP1,2090,24641.0,41.13048599999991,,0.5568671,,31.847,False
Somalia,,SSP1,2095,29055.0,41.263093,,0.5713575,,31.503,False
Somalia,,SSP1,2100,34038.6,41.156059,,,,31.225,False
South Africa,ZAF,SSP1,2025,13364.2,60.8474630000001,0.668714299,0.534106,6.03,68.683,False
South Africa,ZAF,SSP1,2030,13918.2,63.369771,0.688092091,0.548116,4.82,68.147,False
South Africa,ZAF,SSP1,2035,15526.2,65.3282640000001,0.705884374,0.5608196,3.68,67.562,False
South Africa,ZAF,SSP1,2040,18042.9,66.734077,0.722099151,0.5727603,2.86,66.88,False
South Africa,ZAF,SSP1,2045,21357.3,67.75891800000001,0.736419322,0.5845395,2.29,66.051,False
South Africa,ZAF,SSP1,2050,25284.2,68.479779,0.745523356,0.5933719,1.87,65.094,False
South Africa,ZAF,SSP1,2055,29809.3,68.67589100000001,0.751934946,0.6010545,1.3750000000000275,64.57,True
South Africa,ZAF,SSP1,2060,35011.6,68.361416,0.755083547,0.6093602,0.880000000000055,64.105,True
South Africa,ZAF,SSP1,2065,40890.5,67.62625,0.758341212,0.6156814,0.3850000000000824,63.592,True
South Africa,ZAF,SSP1,2070,47384.1,66.4908189999999,0.761875216,0.6231059,0.0,63.036,True
South Africa,ZAF,SSP1,2075,54431.5,64.99326400000001,0.765433998,0.6294062,0.0,62.443,True
South Africa,ZAF,SSP1,2080,62059.9,63.13889100000001,0.7689803909999999,0.6352654,0.0,61.815,True
South Africa,ZAF,SSP1,2085,70284.7,61.0057629999999,0.772526784,0.6411439,0.0,61.154,True
South Africa,ZAF,SSP1,2090,79092.1,58.673651,0.7760731769999999,0.6475185,0.0,60.468,True
South Africa,ZAF,SSP1,2095,88437.4,56.21831,0.7796195699999999,0.653389,0.0,59.753,True
South Africa,ZAF,SSP1,2100,98288.2,53.66643800000001,0.7831659629999999,,0.0,59.01,True
South Korea,KOR,SSP1,2025,47154.5,51.545979,0.857232167,0.596584172,3.56,37.989,False
South Korea,KOR,SSP1,2030,52330.8,51.113908,0.862122433,0.609786382,2.72,37.663,False
South Korea,KOR,SSP1,2035,57198.2,50.51364100000001,0.866819131,0.622010561,2.09,36.687,False
South Korea,KOR,SSP1,2040,62156.6,49.66018800000001,0.871460463,0.63512672,1.63,35.29,False
South Korea,KOR,SSP1,2045,67139.2,48.594759,0.875566105,0.646249457,1.29,33.929,False
South Korea,KOR,SSP1,2050,71579.3,47.410029,0.877488343,0.657467279,1.04,32.725,False
South Korea,KOR,SSP1,2055,75724.8,45.860154,0.877456474,0.669954256,0.7450000000000162,31.656,True
South Korea,KOR,SSP1,2060,79768.5,43.938435,0.87501129,0.680851588,0.4500000000000324,30.762,True
South Korea,KOR,SSP1,2065,83845.8,41.845167000000004,0.873639472,0.690206955,0.15500000000004843,30.046,True
South Korea,KOR,SSP1,2070,87651.8,39.72747,0.873001857,0.700872244,0.0,29.472,True
South Korea,KOR,SSP1,2075,91050.4,37.634713,0.872725422,0.708997057,0.0,29.011,True
South Korea,KOR,SSP1,2080,93950.0,35.610868,0.8722683970000001,0.715469426,0.0,28.642,True
South Korea,KOR,SSP1,2085,96365.5,33.648959,0.8718113720000004,0.722550165,0.0,28.346,True
South Korea,KOR,SSP1,2090,98442.2,31.687913,0.8713543470000005,0.72798226,0.0,28.109,True
South Korea,KOR,SSP1,2095,100301.0,29.68334,0.8708973220000006,0.732892422,0.0,27.919,True
South Korea,KOR,SSP1,2100,101886.0,27.660117,0.8704402970000007,,0.0,27.766,True
South Sudan,SSD,SSP1,2025,584.965,10.957703,,0.2691275,,,False
South Sudan,SSD,SSP1,2030,732.75,11.340931,,0.3162983,,,False
South Sudan,SSD,SSP1,2035,923.255,11.70593,,0.3590214,,,False
South Sudan,SSD,SSP1,2040,1185.58,11.983408,,0.3954527,,,False
South Sudan,SSD,SSP1,2045,1568.21,12.126825,,0.4251657,,,False
South Sudan,SSD,SSP1,2050,2086.13,12.085787,,0.4532954,,,False
South Sudan,SSD,SSP1,2055,2765.99,11.906955,,0.4789675,,,False
South Sudan,SSD,SSP1,2060,3632.62,11.652642,,0.5037913,,,False
South Sudan,SSD,SSP1,2065,4693.73,11.412474,,0.5252406,,,False
South Sudan,SSD,SSP1,2070,5969.62,11.179417,,0.5431973,,,False
South Sudan,SSD,SSP1,2075,7508.73,10.93099,,0.560993,,,False
South Sudan,SSD,SSP1,2080,9356.3,10.654026,,0.5771002,,,False
South Sudan,SSD,SSP1,2085,11545.1,10.355587,,0.5900662,,,False
South Sudan,SSD,SSP1,2090,14096.8,10.046699,,0.6029595,,,False
South Sudan,SSD,SSP1,2095,17029.4,9.73505700000001,,0.6136569,,,False
South Sudan,SSD,SSP1,2100,20389.5,9.433555,,,,,False
Spain,ESP,SSP1,2025,39907.1,47.633753,0.836382369,0.738897555,3.5,31.964,False
Spain,ESP,SSP1,2030,42525.4,47.915806,0.850299456,0.752407969,3.23,31.837,False
Spain,ESP,SSP1,2035,46448.1,48.2772989999999,0.86178006,0.765967637,2.94,31.606,False
Spain,ESP,SSP1,2040,51397.4,48.733951,0.871263386,0.776723806,2.73,31.259,False
Spain,ESP,SSP1,2045,56897.1,49.28142500000001,0.879217158,0.784334555,2.55,30.801,False
Spain,ESP,SSP1,2050,62388.3,49.894903,0.884048044,0.792781229,2.37,30.235,False
Spain,ESP,SSP1,2055,68172.7,50.266722,0.886615768,0.798907277,2.190000000000011,29.698,True
Spain,ESP,SSP1,2060,74328.3,50.351312,0.886230655,0.805550053,2.0100000000000224,29.106,True
Spain,ESP,SSP1,2065,80664.6,50.128274,0.886646443,0.812055078,1.8300000000000334,28.447,True
Spain,ESP,SSP1,2070,86689.5,49.68720500000001,0.887497624,0.818375052,1.6500000000000445,27.723,True
Spain,ESP,SSP1,2075,92291.8,49.06805000000001,0.888207396,0.822834824,1.4700000000000557,26.958,True
Spain,ESP,SSP1,2080,97425.3,48.27228,0.8889878725000001,0.827205635,1.2900000000000669,26.179,True
Spain,ESP,SSP1,2085,102194.0,47.167332,0.8897683490000001,0.832091686,1.1100000000000778,25.393,True
Spain,ESP,SSP1,2090,106651.0,45.9034199999999,0.8905488255000003,0.836917409,0.930000000000089,24.631,True
Spain,ESP,SSP1,2095,110913.0,44.475806,0.8913293020000003,0.841688713,0.7500000000001001,23.867,True
Spain,ESP,SSP1,2100,115007.0,42.824446,0.8921097785000004,,0.5700000000001113,23.086,True
Sri Lanka,LKA,SSP1,2025,12329.7,22.178511,,0.408483121,24.68,42.135,False
Sri Lanka,LKA,SSP1,2030,14274.9,22.49183,,0.429747798,20.29,41.324,False
Sri Lanka,LKA,SSP1,2035,16845.3,22.664775,,0.452403796,16.16,40.716,False
Sri Lanka,LKA,SSP1,2040,20057.4,22.702265,,0.474739562,13.05,40.183,False
Sri Lanka,LKA,SSP1,2045,23846.4,22.630692,,0.494747648,10.66,39.397,False
Sri Lanka,LKA,SSP1,2050,27930.3,22.439969,,0.515233206,8.790000000000001,38.118,False
Sri Lanka,LKA,SSP1,2055,32345.0,22.138226,,0.532667731,6.660000000000119,36.811,True
Sri Lanka,LKA,SSP1,2060,37159.4,21.739213,,0.550148399,4.530000000000237,35.506,True
Sri Lanka,LKA,SSP1,2065,42341.7,21.28267,,0.565925866,2.4000000000003547,34.398,True
Sri Lanka,LKA,SSP1,2070,47807.0,20.784436,,0.580105307,0.27000000000047386,33.506,True
Sri Lanka,LKA,SSP1,2075,53527.8,20.244993,,0.59128001,0.0,32.777,True
Sri Lanka,LKA,SSP1,2080,59497.8,19.672132,,0.601393317,0.0,32.188,True
Sri Lanka,LKA,SSP1,2085,65716.6,19.073279,,0.612355824,0.0,31.716,True
Sri Lanka,LKA,SSP1,2090,72150.7,18.448213,,0.62103597,0.0,31.338,True
Sri Lanka,LKA,SSP1,2095,78782.7,17.788763,,0.629150178,0.0,31.026,True
Sri Lanka,LKA,SSP1,2100,85613.2,17.077432,,,0.0,30.775,True
Sudan,SDN,SSP1,2025,3065.42,49.4242749999999,0.509980798,0.2691275,40.86,39.932,False
Sudan,SDN,SSP1,2030,3468.96,54.714978,0.540524605,0.3162983,37.41,39.216,False
Sudan,SDN,SSP1,2035,4005.85,59.6817429999999,0.568328301,0.3590214,33.02,38.536,False
Sudan,SDN,SSP1,2040,4684.59,64.29018,0.588335224,0.3954527,28.21,37.834,False
Sudan,SDN,SSP1,2045,5487.99,68.75693,0.606681872,0.4251657,23.4,36.935,False
Sudan,SDN,SSP1,2050,6348.47,72.96831,0.622589513,0.4532954,18.85,35.671,False
Sudan,SDN,SSP1,2055,7320.48,76.73372800000011,0.637295566,0.4789675,14.170000000000275,34.411,True
Sudan,SDN,SSP1,2060,8490.01,79.943565,0.650028452,0.5037913,9.490000000000549,33.187,True
Sudan,SDN,SSP1,2065,9915.09,82.59955599999999,0.662141666,0.5252406,4.810000000000823,32.155,True
Sudan,SDN,SSP1,2070,11611.3,84.68623500000011,0.673111394,0.5431973,0.1300000000010968,31.325,True
Sudan,SDN,SSP1,2075,13613.9,86.163831,0.682446738,0.560993,0.0,30.648,True
Sudan,SDN,SSP1,2080,15920.2,87.15323500000001,0.6925992739999999,0.5771002,0.0,30.103,True
Sudan,SDN,SSP1,2085,18571.0,87.605615,0.7027518099999999,0.5900662,0.0,29.666,True
Sudan,SDN,SSP1,2090,21578.0,87.6229469999999,0.7129043459999997,0.6029595,0.0,29.315,True
Sudan,SDN,SSP1,2095,24981.8,87.21755999999989,0.7230568819999996,0.6136569,0.0,29.026,True
Sudan,SDN,SSP1,2100,28803.7,86.41919800000011,0.7332094179999995,,0.0,28.795,True
Suriname,SUR,SSP1,2025,15713.9,0.630332,0.727500496,0.5083996,8.17,56.913,False
Suriname,SUR,SSP1,2030,17615.5,0.6537319999999991,0.743046293,0.5285517,6.11,56.377,False
Suriname,SUR,SSP1,2035,20202.8,0.672103999999999,0.755826251,0.5463511,4.29,55.792,False
Suriname,SUR,SSP1,2040,23648.7,0.685153999999999,0.767425466,0.5616496,3.31,55.11,False
Suriname,SUR,SSP1,2045,27750.0,0.694467,0.777589068,0.574588,2.62,54.281,False
Suriname,SUR,SSP1,2050,32192.7,0.6998570000000011,0.784649006,0.5862837,2.14,53.324,False
Suriname,SUR,SSP1,2055,36885.0,0.701102999999999,0.789368264,0.5982072,1.5550000000000321,52.8,True
Suriname,SUR,SSP1,2060,41950.9,0.6982829999999991,0.791311195,0.6077386,0.9700000000000641,52.335,True
Suriname,SUR,SSP1,2065,47307.7,0.692488999999999,0.793803728,0.616649,0.38500000000009593,51.822,True
Suriname,SUR,SSP1,2070,52820.0,0.684416999999999,0.79653749,0.6266991,0.0,51.266,True
Suriname,SUR,SSP1,2075,58490.4,0.674466999999998,0.799152945,0.6346145,0.0,50.673,True
Suriname,SUR,SSP1,2080,64276.1,0.6626770000000001,0.8018275534999999,0.6421328,0.0,50.045,True
Suriname,SUR,SSP1,2085,70179.3,0.6492060000000011,0.8045021619999999,0.650953,0.0,49.384,True
Suriname,SUR,SSP1,2090,76291.9,0.633753,0.8071767704999998,0.6573463,0.0,48.698,True
Suriname,SUR,SSP1,2095,82637.2,0.616530999999999,0.8098513789999998,0.6634605,0.0,47.983,True
Suriname,SUR,SSP1,2100,89261.1,0.597402999999999,0.8125259874999997,,0.0,47.24,True
Sweden,SWE,SSP1,2025,54385.9,10.576524,0.885649012,0.9767937,1.84,27.557,False
Sweden,SWE,SSP1,2030,60641.8,10.788196,0.895437835,0.9848285,1.65,27.541,False
Sweden,SWE,SSP1,2035,66264.3,10.989644,0.902311998,0.9935328,1.46,27.451,False
Sweden,SWE,SSP1,2040,71604.8,11.199385,0.907942989,0.9997122,1.31,27.281,False
Sweden,SWE,SSP1,2045,76472.3,11.439699,0.91233513,1.0,1.19,27.037,False
Sweden,SWE,SSP1,2050,80593.6,11.710792,0.913954081,1.0,1.09,26.716,False
Sweden,SWE,SSP1,2055,84605.1,11.958148,0.913296054,1.0,0.9800000000000064,26.458,True
Sweden,SWE,SSP1,2060,88937.6,12.168594,0.909860815,1.0,0.8700000000000127,26.179,True
Sweden,SWE,SSP1,2065,93635.3,12.337106,0.907642858,1.0,0.760000000000019,25.878,True
Sweden,SWE,SSP1,2070,98281.1,12.478963,0.906119087,1.0,0.6500000000000252,25.555,True
Sweden,SWE,SSP1,2075,102659.0,12.600196,0.90483876,1.0,0.5400000000000316,25.211,True
Sweden,SWE,SSP1,2080,106820.0,12.682869,0.9034367110000001,1.0,0.4300000000000379,24.852,True
Sweden,SWE,SSP1,2085,111000.0,12.645715,0.9020346620000003,1.0,0.32000000000004425,24.479,True
Sweden,SWE,SSP1,2090,115305.0,12.462916,0.9006326130000004,1.0,0.21000000000005048,24.107,True
Sweden,SWE,SSP1,2095,119617.0,12.17814,0.8992305640000006,1.0,0.10000000000005682,23.702,True
Sweden,SWE,SSP1,2100,123635.0,11.878889,0.8978285150000008,,0.0,23.273,True
Switzerland,CHE,SSP1,2025,71723.6,8.85337900000001,0.889542298,0.942435499,2.94,31.715,False
Switzerland,CHE,SSP1,2030,74318.7,9.030524999999999,0.894977771,0.951801722,2.68,31.737,False
Switzerland,CHE,SSP1,2035,77527.5,9.194436,0.899547408,0.959769437,2.41,31.802,False
Switzerland,CHE,SSP1,2040,80812.3,9.35377,0.904266671,0.969538539,2.22,31.701,False
Switzerland,CHE,SSP1,2045,84054.3,9.525589,0.908551372,0.977183628,2.04,31.496,False
Switzerland,CHE,SSP1,2050,86973.2,9.71353000000001,0.91031361,0.984778811,1.89,31.185,False
Switzerland,CHE,SSP1,2055,89966.3,9.877136000000009,0.910015408,0.994009311,1.7250000000000094,30.983,True
Switzerland,CHE,SSP1,2060,93396.7,10.001612,0.907078932,1.0,1.5600000000000187,30.796,True
Switzerland,CHE,SSP1,2065,97375.8,10.077488,0.90544298,1.0,1.395000000000028,30.539,True
Switzerland,CHE,SSP1,2070,101540.0,10.11938,0.904678891,1.0,1.2300000000000375,30.254,True
Switzerland,CHE,SSP1,2075,105646.0,10.134036,0.904170123,1.0,1.065000000000047,29.951,True
Switzerland,CHE,SSP1,2080,109629.0,10.07956,0.9035336945000002,1.0,0.9000000000000563,29.639,True
Switzerland,CHE,SSP1,2085,113472.0,9.941249000000001,0.9028972660000004,1.0,0.7350000000000656,29.32,True
Switzerland,CHE,SSP1,2090,117211.0,9.719361000000001,0.9022608375000006,1.0,0.5700000000000751,29.045,True
Switzerland,CHE,SSP1,2095,120797.0,9.45188,0.9016244090000008,1.0,0.4050000000000844,28.797,True
Switzerland,CHE,SSP1,2100,124160.0,9.169830000000012,0.9009879805000011,,0.24000000000009392,28.553,True
Syria,SYR,SSP1,2025,,21.963562,0.667007237,0.3274234,,39.987,False
Syria,SYR,SSP1,2030,,23.438043,0.689204918,0.3722449,,39.112,False
Syria,SYR,SSP1,2035,,24.910554,0.707834658,0.4100898,,38.552,False
Syria,SYR,SSP1,2040,,26.193322,0.723967621,0.4437214,,38.134,False
Syria,SYR,SSP1,2045,,27.250217,0.737946605,0.4731248,,37.424,False
Syria,SYR,SSP1,2050,,28.035011,0.748831458,0.4988597,,36.135,False
Syria,SYR,SSP1,2055,,28.617949,0.757000839,0.521261,,34.797,False
Syria,SYR,SSP1,2060,,29.045485,0.763083816,0.5419225,,33.438,False
Syria,SYR,SSP1,2065,,29.38041,0.769740252,0.5617289,,32.277,False
Syria,SYR,SSP1,2070,,29.623012,0.776190748,0.5778461,,31.343,False
Syria,SYR,SSP1,2075,,29.768027,0.781500336,0.5938755,,30.578,False
Syria,SYR,SSP1,2080,,29.808999,0.787380378,0.6078216,,29.96,True
Syria,SYR,SSP1,2085,,29.740971,0.7932604200000001,0.6183027,,29.465,True
Syria,SYR,SSP1,2090,,29.56555,0.7991404620000001,0.6274293,,29.068,True
Syria,SYR,SSP1,2095,,29.225509,0.8050205040000001,0.6377681,,28.74,True
Syria,SYR,SSP1,2100,,28.431777,0.8109005460000002,,,28.476,True
Taiwan,,SSP1,2025,61991.0,23.49916,,,,39.139,False
Taiwan,,SSP1,2030,70660.1,23.119519,,,,38.813,False
Taiwan,,SSP1,2035,77135.8,22.631945,,,,37.837,False
Taiwan,,SSP1,2040,80105.1,21.99661,,,,36.44,False
Taiwan,,SSP1,2045,80677.2,21.253434,,,,35.079,False
Taiwan,,SSP1,2050,79956.4,20.451087,,,,33.875,False
Taiwan,,SSP1,2055,78976.5,19.556708,,,,32.806,False
Taiwan,,SSP1,2060,78121.1,18.615772,,,,31.912,False
Taiwan,,SSP1,2065,77533.2,17.680839,,,,31.196,False
Taiwan,,SSP1,2070,77212.4,16.746596,,,,30.622,False
Taiwan,,SSP1,2075,77172.4,15.805379,,,,30.161,False
Taiwan,,SSP1,2080,77338.1,14.888698,,,,29.792,False
Taiwan,,SSP1,2085,77697.3,14.02499,,,,29.496,False
Taiwan,,SSP1,2090,78248.7,13.233685,,,,29.259,False
Taiwan,,SSP1,2095,79004.8,12.517541,,,,29.069,False
Taiwan,,SSP1,2100,79995.2,11.868116,,,,28.916,False
Tajikistan,TJK,SSP1,2025,4636.89,10.358902,0.723485871,0.3233054,43.32,31.091,False
Tajikistan,TJK,SSP1,2030,5389.5,11.156065,0.752894351,0.372243,37.6,31.229,False
Tajikistan,TJK,SSP1,2035,6421.0,11.879801,0.770240195,0.4109842,30.59,31.239,False
Tajikistan,TJK,SSP1,2040,7778.5,12.532635,0.780989855,0.4437332,24.31,31.182,False
Tajikistan,TJK,SSP1,2045,9453.6,13.11133,0.787948051,0.4707067,19.24,31.066,False
Tajikistan,TJK,SSP1,2050,11432.8,13.547574,0.791206743,0.493066,15.38,30.908,False
Tajikistan,TJK,SSP1,2055,13742.6,13.843591,0.792539505,0.5143333,10.91500000000025,30.703,True
Tajikistan,TJK,SSP1,2060,16431.4,14.010833,0.791375639,0.5328067,6.4500000000004984,30.436,True
Tajikistan,TJK,SSP1,2065,19463.3,14.094747,0.791238995,0.5510509,1.9850000000007473,30.123,True
Tajikistan,TJK,SSP1,2070,22784.4,14.102365,0.791992251,0.5665098,0.0,29.768,True
Tajikistan,TJK,SSP1,2075,26372.3,14.033286,0.793171088,0.5826687,0.0,29.394,True
Tajikistan,TJK,SSP1,2080,30272.0,13.889216,0.7941371345000001,0.5962878,0.0,29.009,True
Tajikistan,TJK,SSP1,2085,34508.9,13.686881,0.7951031810000002,0.6091092,0.0,28.615,True
Tajikistan,TJK,SSP1,2090,39113.9,13.437453,0.7960692275000002,0.6228894,0.0,28.192,True
Tajikistan,TJK,SSP1,2095,44069.7,13.153526,0.7970352740000003,0.63438,0.0,27.785,True
Tajikistan,TJK,SSP1,2100,49381.3,12.833936,0.7980013205000004,,0.0,27.391,True
Tanzania,TZA,SSP1,2025,3010.27,69.624166,0.553595021,0.3865142,65.23,42.132,False
Tanzania,TZA,SSP1,2030,3763.28,78.321695,0.57447714,0.4108092,61.96,41.322,False
Tanzania,TZA,SSP1,2035,4737.55,86.8190360000001,0.594374913,0.4341031,57.09999999999999,40.713,False
Tanzania,TZA,SSP1,2040,5902.02,94.99971099999999,0.614286901,0.4536395,51.23,40.177,False
Tanzania,TZA,SSP1,2045,7306.81,103.113219,0.634029624,0.4729329,44.78,39.389,False
Tanzania,TZA,SSP1,2050,8930.84,110.99163,0.651005041,0.4908326,38.13,38.111,False
Tanzania,TZA,SSP1,2055,10845.0,118.012106,0.665878374,0.5065247,31.580000000000407,36.805,True
Tanzania,TZA,SSP1,2060,13144.8,124.121045,0.677747773,0.5220091,25.03000000000081,35.501,True
Tanzania,TZA,SSP1,2065,15887.8,129.401588,0.689185847,0.5358545,18.480000000001215,34.394,True
Tanzania,TZA,SSP1,2070,19070.0,133.826841,0.69982291,0.5482776,11.93000000000162,33.503,True
Tanzania,TZA,SSP1,2075,22721.3,137.510874,0.709394637,0.5609503,5.3800000000020205,32.775,True
Tanzania,TZA,SSP1,2080,26873.6,140.278679,0.719499032,0.5717425,0.0,32.187,True
Tanzania,TZA,SSP1,2085,31583.9,142.054033,0.7296034269999999,0.5814412,0.0,31.716,True
Tanzania,TZA,SSP1,2090,36933.3,142.8726,0.739707822,0.5905543,0.0,31.338,True
Tanzania,TZA,SSP1,2095,42957.9,142.844777,0.7498122169999999,0.5985869,0.0,31.026,True
Tanzania,TZA,SSP1,2100,49684.3,142.035538,0.7599166119999998,,0.0,30.776,True
Thailand,THA,SSP1,2025,19064.6,71.957839,0.717254156,0.4447655,27.64,37.293,False
Thailand,THA,SSP1,2030,22149.4,71.9723389999999,0.734063075,0.4712557,23.24,35.146,False
Thailand,THA,SSP1,2035,25760.2,71.434518,0.748372389,0.4974856,19.05,32.629,False
Thailand,THA,SSP1,2040,29720.3,70.3344510000001,0.761927288,0.5199307,15.63,29.828,False
Thailand,THA,SSP1,2045,33870.2,68.8179110000001,0.776008082,0.542686,12.9,26.909,False
Thailand,THA,SSP1,2050,38049.7,66.88635000000001,0.787417653,0.5662286,10.74,24.513,False
Thailand,THA,SSP1,2055,42176.3,64.596446,0.795035067,0.5859457,8.295000000000138,22.599,True
Thailand,THA,SSP1,2060,46417.0,62.054949,0.797636373,0.6027067,5.850000000000276,21.07,True
Thailand,THA,SSP1,2065,50827.4,59.367981,0.799700675,0.6190339,3.405000000000414,19.849,True
Thailand,THA,SSP1,2070,55234.7,56.612684,0.801693881,0.6328183,0.9600000000005515,18.873,True
Thailand,THA,SSP1,2075,59717.5,53.82187,0.803779433,0.6451473,0.0,18.094,True
Thailand,THA,SSP1,2080,64221.4,51.0161,0.8058188120000002,0.654941,0.0,17.472,True
Thailand,THA,SSP1,2085,68816.2,48.189925,0.8078581910000002,0.6655348,0.0,16.974,True
Thailand,THA,SSP1,2090,73548.9,45.350905,0.8098975700000004,0.6736058,0.0,16.577,True
Thailand,THA,SSP1,2095,78429.4,42.531081,0.8119369490000006,0.6813088,0.0,16.26,True
Thailand,THA,SSP1,2100,83474.8,39.76188,0.8139763280000006,,0.0,16.006,True
Timor-Leste,TLS,SSP1,2025,3017.95,1.385974,,,,,False
Timor-Leste,TLS,SSP1,2030,3329.91,1.475798999999999,,,,,False
Timor-Leste,TLS,SSP1,2035,3983.31,1.554116,,,,,False
Timor-Leste,TLS,SSP1,2040,5073.95,1.616896999999999,,,,,False
Timor-Leste,TLS,SSP1,2045,6691.37,1.666850999999999,,,,,False
Timor-Leste,TLS,SSP1,2050,8822.11,1.703295,,,,,False
Timor-Leste,TLS,SSP1,2055,11517.6,1.724482,,,,,False
Timor-Leste,TLS,SSP1,2060,14899.9,1.729607,,,,,False
Timor-Leste,TLS,SSP1,2065,19064.6,1.722633,,,,,False
Timor-Leste,TLS,SSP1,2070,24066.8,1.705566,,,,,False
Timor-Leste,TLS,SSP1,2075,29942.1,1.678723999999999,,,,,False
Timor-Leste,TLS,SSP1,2080,36735.8,1.642407,,,,,False
Timor-Leste,TLS,SSP1,2085,44464.6,1.595567,,,,,False
Timor-Leste,TLS,SSP1,2090,53248.7,1.539375999999999,,,,,False
Timor-Leste,TLS,SSP1,2095,63146.5,1.476629,,,,,False
Timor-Leste,TLS,SSP1,2100,74145.1,1.410752,,,,,False
Togo,TGO,SSP1,2025,2454.51,9.263771000000009,,0.2848017,34.36,51.298,False
Togo,TGO,SSP1,2030,2971.46,10.107595,,0.3156934,31.27,50.769,False
Togo,TGO,SSP1,2035,3698.2,10.876246,,0.3435876,27.01,50.087,False
Togo,TGO,SSP1,2040,4620.87,11.558313,,0.37267,22.65,49.258,False
Togo,TGO,SSP1,2045,5792.69,12.180389,,0.4005373,18.34,48.34,False
Togo,TGO,SSP1,2050,7221.8,12.711989,,0.4266087,14.43,47.434,False
Togo,TGO,SSP1,2055,8943.72,13.138711,,0.4505378,10.320000000000238,46.766,True
Togo,TGO,SSP1,2060,11030.4,13.447539,,0.4709999,6.210000000000477,46.143,True
Togo,TGO,SSP1,2065,13520.8,13.669153,,0.4916621,2.1000000000007173,45.509,True
Togo,TGO,SSP1,2070,16453.8,13.788984,,0.5111454,0.0,44.874,True
Togo,TGO,SSP1,2075,19839.5,13.818829,,0.5296026,0.0,44.241,True
Togo,TGO,SSP1,2080,23694.5,13.756017,,0.5455099,0.0,43.605,True
Togo,TGO,SSP1,2085,28019.4,13.61598,,0.5621259,0.0,42.96,True
Togo,TGO,SSP1,2090,32860.7,13.405967,,0.5760647,0.0,42.311,True
Togo,TGO,SSP1,2095,38269.3,13.130318,,0.5889808,0.0,41.651,True
Togo,TGO,SSP1,2100,44310.2,12.794168,,,0.0,40.978,True
Tonga,TON,SSP1,2025,5664.12,0.107441,0.688661848,0.3904397,20.71,37.439,False
Tonga,TON,SSP1,2030,6012.98,0.108977999999999,0.704187441,0.4251201,18.32,37.113,False
Tonga,TON,SSP1,2035,6873.2,0.109624,0.718133551,0.454989,15.55,36.137,False
Tonga,TON,SSP1,2040,8302.04,0.109509,0.730592847,0.4822269,13.04,34.74,False
Tonga,TON,SSP1,2045,10360.9,0.10875,0.741126409,0.5044991,10.81,33.379,False
Tonga,TON,SSP1,2050,12999.4,0.107274,0.748295475,0.5259016,8.85,32.175,False
Tonga,TON,SSP1,2055,16297.0,0.104916,0.752936222,0.5450562,6.755000000000122,31.106,True
Tonga,TON,SSP1,2060,20398.4,0.10175,0.754430999,0.5617545,4.6600000000002435,30.212,True
Tonga,TON,SSP1,2065,25324.4,0.09863300000000001,0.755797101,0.5776598,2.5650000000003654,29.496,True
Tonga,TON,SSP1,2070,30995.0,0.09579000000000001,0.757523791,0.5900458,0.47000000000048736,28.922,True
Tonga,TON,SSP1,2075,37300.3,0.09330200000000001,0.759088424,0.6030725,0.0,28.461,True
Tonga,TON,SSP1,2080,44210.7,0.091086,0.7607340855000001,0.613602,0.0,28.092,True
